objectid,title,artist,date,description,building,floorroom,location,formatoriginal,dimensions,type,format,value,donor,condition,number,old_objectid,filename,Missing?,display_template,object_location,image_small,image_thumb
campusart299,Untitled Greeting Card by Mary Kirkwood [39],Mary Kirkwood,,Silkscreen print of a man and a woman praying above a baby laying on a bed of straw nest to a barn with two figures in awe on a hillside in the background. Printed in blue on a greeting card.,Prichard Gallery,,Prichard Gallery,silkscreen or block print,"6"" x 4""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201",fair-very fragile,413,189702,189702.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189702.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189702_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189702_th.jpg
campusart300,Untitled Greeting Card by Mary Kirkwood [27],Mary Kirkwood,,"Silkscreen of a red rose on green paper. Text reads ""Jesse's stock up-springing On tender root has grown A rose by prophet's singing to all the world made known.""",Prichard Gallery,,Prichard Gallery,silkscreen,"6"" x 5""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201",good,412,189703,189703.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189703.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189703_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189703_th.jpg
campusart301,Untitled Greeting Card by Mary Kirkwood [28],Mary Kirkwood,,"Silkscreen image of an angel, woman, and baby printed in red ink on a blue card. Text on the card reads ""To Greet You Mary Kirkwood.""",Prichard Gallery,,Prichard Gallery,silkscreen,"5.5"" x 4""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201",good,411,189704,189704.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189704.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189704_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189704_th.jpg
campusart302,Agricultural Science Building U of I,Mary Kirkwood,,"Photograph of a mural depicting a person reading a book surrounded by farmers, fields, and a farmstead in front of a barn and grain silo with sunlit mountains in the background mounted on a greeting card.",Prichard Gallery,,Prichard Gallery,photograph of mural,"5"" x 5.75""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201",good,410,189705,189705.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189705.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189705_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189705_th.jpg
campusart303,Untitled Greeting Card by Mary Kirkwood [29],Mary Kirkwood,,Silkscreen of a path between two houses in a forested landscape printed with blue ink on a greeting card mounted on red paper with gold foil,Prichard Gallery,,Prichard Gallery,silkscreen,"7"" x 5""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201","fair-very fragile, edges worn and curled",407,189706,189706.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189706.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189706_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189706_th.jpg
campusart304,Untitled Greeting Card by Mary Kirkwood [30],Mary Kirkwood,,Lithograph showing angels holding a cloth behind a woman looking down on a baby in a manger. Printed with black ink on a greeting card.,Prichard Gallery,,Prichard Gallery,lithograph,"5.75"" x 4.75""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201",good,408,189707,189707.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189707.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189707_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189707_th.jpg
campusart305,Jerry and Jeanne,Mary Kirkwood,1972,Painting of a bearded man and a woman in a red dress sitting together while holding hands.,Prichard Gallery,,Prichard Gallery,oil painting,,image;stillimage,image/jpg,"3,000",Jeanne C. Wood,,518,189708,189708.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189708.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189708_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189708_th.jpg
campusart306,Untitled Greeting Card by Mary Kirkwood [31],Mary Kirkwood,,"Lithograph of women with children, crosses visible in background. Printed with black ink on a card.",Prichard Gallery,,Prichard Gallery,lithograph,"9"" x 4""",image;stillimage,image/jpg,,"J.H Smith 976B Pocatello, ID 83201",good,421,189709,189709.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189709.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189709_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189709_th.jpg
campusart307,Porc D'espine,Keith Jellum,1993,Sculpture of a porcupine made from welded bronze mounted atop a 26' steel pole with a plaque.,Outdoor,family housing,Outdoor family housing,sculpture,"90"" x 72"" x 64""",image;stillimage,image/jpg,,Walsh Construction Company,good,243,189710,189710.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189710.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189710_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189710_th.jpg
campusart308,W.E. Borah,Unknown,,"Black and white portrait photograph of Senator William Edgar Borah. label reads ""W. E. Borah"".",Admin-Martin Institute,rm 338D,Admin-Martin Institute rm 338D,b&w photo,"22.5"" x 19""",image;stillimage,image/jpg,,Nick Gier,good,540,189711,189711.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189711.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189711_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189711_th.jpg
campusart309,Leonara's Ride,Lady Diana Beauclerk,1796,Stipple print showing a man and woman on horseback being chased by skull-headed ghosts.,Student Union,Student Accounts Vault,Student Union Student Accounts Vault,print/stipple,"10.25"" x 14.5""",image;stillimage,image/jpg,,Carnegie print collection to Art Dept.,discoloration and spotting,210,189721,189721.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189721.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189721_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189721_th.jpg
campusart310,Untitled by Anonymous,Anonymous,1400s,Print depicting people constructing a tower for a cathedral.,Student Union,Student Accounts Vault,Student Union Student Accounts Vault,print/possible woodblock,"5"" x 6""",image;stillimage,image/jpg,300-700 appraised by Ray Esparsen 10/10/98,Carnegie print collection to Art Dept.,good,250,189722,189722.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189722.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189722_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189722_th.jpg
campusart311,Campus scene by Alfred C. Dunn [1],Alfred C. Dunn,,Painting of students walking along the pathways in front of the University of Idaho Administration building. Displayed using a tan matte in a thin gilt wooden frame.,Alumni Center,offices/Steve Johnson,Alumni Center offices/Steve Johnson,watercolor,"27.5"" x 32.5"" framed",image;stillimage,image/jpg,300,,good,147,189723_OLD_TAG_099956,189723_OLD_TAG_099956.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/189723_OLD_TAG_099956.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/189723_old_tag_099956_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/189723_old_tag_099956_th.jpg
campusart312,Farmhouse,Alfred C. Dunn,,Painting showing a farm house surrounded by wheat fields with forest covered mountains in the background. Displayed using a white matte in a tan wooden frame.,Commons,rm 204,Commons rm 204,watercolor,"20.25"" x 27.75"" image",image;stillimage,image/jpg,200,,good,216,190153_OLD_TAG_043287,190153_OLD_TAG_043287.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/190153_OLD_TAG_043287.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/190153_old_tag_043287_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/190153_old_tag_043287_th.jpg
campusart313,Fishermen,Alfred C. Dunn,,"Painting depicting fishermen using boats on a still lake with a rocky, tree covered island. Displayed using a white matte in a silver frame.",Commons,rm 204,Commons rm 204,watercolor,"21.5"" x 28.25"" framed 12.5"" x 19.5"" image",image;stillimage,image/jpg,150,,good,218,190154_OLD_TAG_043288,190154_OLD_TAG_043288.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/190154_OLD_TAG_043288.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/190154_old_tag_043288_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/190154_old_tag_043288_th.jpg
campusart314,Rosalia Bridge,Abbas Darabi,2005,Painting showing a bridge and trees in the middle of rolling hills covered by farmland.,Law Building,rm 119,Law Building rm 119,painting,,image;stillimage,image/jpg,500,Purchased from Abbas Darabi,good,687,192234,192234.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/192234.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/192234_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/192234_th.jpg
campusart315,Kinetic Wall Fountain,Adagio,2007,Waterfall sculpture made from copper and stone.,Commons,rm 103,Commons rm 103,copper,,image;stillimage,image/jpg,"5,399",Purchased from Specialty Living Inc,good,688,193272,193272.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193272.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193272_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193272_th.jpg
campusart316,Summer's Carpet,James C. Belcher,1978,Painting showing spring flowers blooming beside a dirt trail with mountains in the background.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"21"" x 17.25"" framed",image;stillimage,image/jpg,"1,700",John F. Cook Estate,good,699,193538,193538.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193538.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193538_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193538_th.jpg
campusart317,Camp Fire - Sky Fire,James C. Belcher,1981,Painting of a night landscape showing a snow covered tent in the woods with a campfire in foreground and the northern lights visible in the sky.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"17.5"" x 20.5"" framed",image;stillimage,image/jpg,"1,850",John F. Cook Estate,good,700,193539,193539.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193539.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193539_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193539_th.jpg
campusart318,Mt. McKinley,James C. Belcher,1980,Painting showing trees in a mountain meadow with a snow covered Mt. McKinley in the background.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"19.5"" x 16.75"" framed",image;stillimage,image/jpg,"1,300",John F. Cook Estate,good,701,193540,193540.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193540.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193540_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193540_th.jpg
campusart319,Glacier Bay Highlands,James C. Belcher,1977,Painting showing a high meadow covered by spring flowers with snow covered mountains in the background.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"22.5"" x 18.5"" framed",image;stillimage,image/jpg,"2,400",John F. Cook Estate,good,702,193541,193541.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193541.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193541_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193541_th.jpg
campusart320,Northern Lights,James C. Belcher,1978,Painting of a dark snow covered landscape at night with a light burning in a solitary cabin.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"12.5"" x 14.5"" framed",image;stillimage,image/jpg,"1,000",John F. Cook Estate,good,703,193542,193542.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193542.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193542_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193542_th.jpg
campusart321,Alaskan View,James C. Belcher,1981,Painting depicting a landscape of mountains with a blue sky and clouds.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"15.5"" x 18.5"" framed",image;stillimage,image/jpg,"1,950",John F. Cook Estate,good,704,193543,193543.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193543.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193543_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193543_th.jpg
campusart322,High Solitude Galena Mine Area,James C. Belcher,1970,Painting showing a cabin surrounded by water and mud with a background of snow covered mountains in the distance.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"32.5"" x 20.5"" framed",image;stillimage,image/jpg,"3,450",John F. Cook Estate,good,705,193544,193544.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193544.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193544_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193544_th.jpg
campusart323,Halibut Point,James C. Belcher,1978,Painting of Halibut point showing a lake with an island and mountains in the background.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"18"" x 16"" framed",image;stillimage,image/jpg,"1,000",John F. Cook Estate,good,706,193545,193545.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193545.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193545_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193545_th.jpg
campusart324,High Meadow,James C. Belcher,1981,Painting showing a high meadow with snow dotting the grasses and trees with a snow capped mountain in the background.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"13"" x 15"" framed",image;stillimage,image/jpg,"1,000",John F. Cook Estate,good,707,193546,193546.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193546.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193546_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193546_th.jpg
campusart325,Winter's Grip,James C. Belcher,1977,Painting showing snow mountains with trees and hills in the foreground.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"17.5"" x 20.5"" framed",image;stillimage,image/jpg,"1,300",John F. Cook Estate,good,708,193547,193547.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193547.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193547_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193547_th.jpg
campusart326,Eagle Haven,James C. Belcher,1976,Painting of a river flowing past a rocky shore with eagles perched on trees or flying in the sky.,"College of Letters, Arts and Social Sciences",rm 112,"College of Letters, Arts and Social Sciences rm 112",oil painting,"16.75"" x 20"" framed",image;stillimage,image/jpg,"1,850",John F. Cook Estate,good,709,193548,193548.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193548.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193548_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193548_th.jpg
campusart327,Bison Study,Jim Nelson,2008,"Painting showing the silhouette of a bison filled with shades of red, orange, blue, and green.",Commons,2nd floor 2C,Commons 2nd floor 2C,oil on canvas,"49"" x 45""",image;stillimage,image/jpg,"7,195",Purchased,good,595,193772,193772.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193772.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193772_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193772_th.jpg
campusart328,Steelhead,Dan Severns,2008,Sculpture of steelhead trout made from stainless steel swimming in a school to the left.,Commons,rm 105,Commons rm 105,stainless steel,13' long,image;stillimage,image/jpg,850,Purchased from Dan Severns Metal Art,good,689,193817,193817.bmp,,image,https://www.lib.uidaho.edu/digital/objects/campusart/193817.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/small/193817_sm.jpg,https://www.lib.uidaho.edu/digital/objects/campusart/thumbs/193817_th.jpg
